cijena,kvadratura,broj_soba,sprat,namjesten,stanje,vrsta_grijanja,adresa,kvadratura_balkona,godina_izgradnje,vrsta_poda,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran
134208.0,42.0,2.0,2,Nenamješten,,Struja,Želimira Vidovića Kelija,0.0,2020,Parket,True,True,True,False,False,True,True,True,False,False,False,True,False,False
250000.0,40.0,2.0,1,Nenamješten,Dobro stanje,Centralno (gradsko),Hamdije Kreševljakovića,0.0,2015,Parket,True,True,False,False,True,False,True,True,False,False,False,False,True,False
249000.0,80.0,3.0,Visoko prizemlje,Nenamješten,Renoviran,Plin,,0.0,,Laminat,True,True,True,False,False,False,True,True,True,False,False,True,False,True
270600.0,82.0,3.0,Prizemlje,Nenamješten,Za renoviranje,Struja,KOTROMANICA,16.0,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False
140183.0,38.65,2.0,1,Nenamješten,Novogradnja,Ostalo,Spomenik bb,0.0,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False
385950.0,83.0,3.0,1,Nenamješten,,Ostalo,Hrasnička cesta br. 3,0.0,2015,Parket,True,True,True,True,True,False,True,True,False,False,False,False,False,False
449000.0,120.0,4.0,4,Nenamješten,,Centralno (Kotlovnica),,0.0,2015,Parket,True,True,True,False,True,True,True,False,False,False,False,True,False,False
135000.0,48.0,2.0,Visoko prizemlje,Nenamješten,Renoviran,Centralno (Kotlovnica),Rajlovačka cesta,0.0,,Laminat,True,True,True,False,False,False,True,True,False,False,False,False,False,True
300000.0,46.0,2.0,2,Nenamješten,Dobro stanje,Centralno (Plin),Kralja Tvrtka,0.0,,Parket,False,True,True,False,True,False,True,True,True,False,False,False,False,False
265000.0,81.0,4.0,1,Nenamješten,Renoviran,Struja,Andreja Andrejevića,0.0,,Laminat,True,True,True,False,False,False,True,True,False,True,False,False,False,True
160000.0,62.0,3.0,1,Nenamješten,,Centralno (Plin),Triglavska,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,False,False,False
335000.0,75.0,3.0,4,Nenamješten,Renoviran,Centralno (gradsko),Patriotske lige,0.0,,Laminat,True,True,True,False,True,False,True,True,False,False,False,True,False,True
329000.0,76.0,3.0,1,Nenamješten,,Centralno (gradsko),Porodice Ribar,0.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,False,False,False
679000.0,123.0,4.0,1,Nenamješten,Renoviran,Plin,Maršala Tita,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,True
215000.0,97.0,5.0,Prizemlje,Nenamješten,Dobro stanje,Plin,Soukbunar,0.0,,Parket,False,True,False,False,False,False,True,True,True,False,False,True,False,False
499000.0,84.0,4.0,6,Nenamješten,,Centralno (gradsko),Tina Ujevića,0.0,,Parket,True,True,True,False,True,False,True,True,False,False,False,True,False,False
155000.0,56.0,2.0,Visoko prizemlje,Nenamješten,Dobro stanje,Struja,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344995.0,106.0,5.0,3,Nenamješten,,Centralno (Plin),Himze Polovine,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,True,False,False
219000.0,70.0,3.0,4,Nenamješten,Renoviran,Centralno (gradsko),Karima Zaimovića,0.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,False,False,False
270000.0,90.0,4.0,1,Nenamješten,Renoviran,Plin,Josipa Štadlera,0.0,,Laminat,True,True,True,False,False,False,True,True,True,False,False,False,False,True
633600.0,144.0,5.0,Prizemlje,Nenamješten,,Centralno (Plin),Husinjska,0.0,2020,Parket,True,True,True,True,False,True,True,True,True,True,True,True,True,False
391000.0,78.0,3.0,Prizemlje,Nenamješten,Novogradnja,Ostalo,Avde Jabučice,0.0,2020,Parket,True,False,True,False,False,True,False,True,False,False,False,True,False,False
378800.0,94.0,4.0,3,Nenamješten,Novogradnja,Centralno (Plin),Dejzina Bikića,35.0,2020,Parket,False,False,False,False,False,False,False,False,False,False,False,False,False,False
283000.0,55.0,2.0,2,Nenamješten,Dobro stanje,Struja,Kulovića,0.0,,Parket,False,True,True,False,False,False,True,True,True,True,False,False,False,False
671864.0,164.0,4.0,3,Nenamješten,,Struja,Stara cesta,0.0,2020,Parket,True,True,True,True,False,True,True,True,False,False,True,True,True,False
538000.0,116.0,5.0,4,Nenamješten,,Centralno (gradsko),Hasana Sušića,0.0,,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False
452000.0,113.0,4.0,1,Nenamješten,,Centralno (Plin),Avde Jabučice,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,False,False,False
544000.0,136.0,4.0,2,Nenamješten,,Centralno (Plin),Avde Jabučice,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,False,False,False
350000.0,89.0,3.0,Visoko prizemlje,Nenamješten,,Centralno (Plin),Alekse Šantića,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,False
701522.0,171.0,4.0,2,Nenamješten,,Struja,Stara cesta,0.0,2020,,True,True,True,True,False,True,True,True,False,False,True,True,True,False
654985.0,158.0,4.0,1,Nenamješten,,Struja,Stara cesta,0.0,2020,Parket,True,True,True,True,False,True,True,True,True,False,True,True,True,False
435000.0,55.0,4.0,1,Nenamješten,,Centralno (Plin),Ljubljanska,0.0,,Parket,True,True,True,False,False,True,True,True,False,False,False,False,False,False
249000.0,80.0,3.0,Visoko prizemlje,Nenamješten,Renoviran,Centralno (Plin),Tina Ujevića,0.0,,Laminat,True,True,True,False,False,False,True,True,True,True,False,True,False,True
349000.0,112.0,4.0,5,Nenamješten,,Centralno (Plin),Kranjceviceva,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,True,False,False
200000.0,140.0,3.0,1,Nenamješten,,Centralno (Plin),Donji Kartal,0.0,,Brodski,False,True,True,False,False,False,True,True,True,False,False,False,False,False
135000.0,62.0,2.0,1,Nenamješten,,Centralno (Plin),Dobojska,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,False
549369.0,132.0,4.0,2,Nenamješten,,Struja,Stara cesta,0.0,2020,Parket,True,True,True,True,False,True,True,True,False,False,True,True,True,False
298000.0,71.0,3.0,1,Nenamješten,Dobro stanje,Centralno (gradsko),Avde Jabučice,0.0,,Parket,False,True,True,False,False,False,True,True,False,False,False,False,False,False
577104.0,140.0,4.0,3,Nenamješten,,Struja,Stara cesta,0.0,2020,Parket,True,True,True,True,False,True,True,True,False,False,True,True,True,False
189000.0,90.0,3.0,1,Nenamješten,,Struja,Fra Matije Divkovića,0.0,,Parket,False,True,True,False,False,False,True,True,True,True,False,False,False,False
261000.0,87.0,4.0,4,Nenamješten,,Centralno (gradsko),Trg djece Dobrinje,0.0,,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False
210000.0,45.0,1.0,Visoko prizemlje,Nenamješten,Za renoviranje,Centralno (Plin),Dolina,0.0,,Parket,False,False,True,False,False,False,True,True,True,True,False,False,False,False
152982.0,55.0,3.0,1,Nenamješten,,Centralno (Plin),"Barice, Hotonj",0.0,2020,Parket,True,True,True,True,True,True,True,False,True,False,False,False,False,False
95000.0,42.0,2.0,1,Nenamješten,,Plin,Muhameda ef.Pandže,0.0,1950-1959,Parket,False,True,True,False,False,False,True,True,True,False,False,False,False,False
174015.0,64.0,3.0,1,Nenamješten,,Centralno (Plin),"Barice, Hotonj",0.0,2020,Parket,True,True,True,True,True,True,True,False,True,False,False,False,False,False
189000.0,52.0,2.0,5,Nenamješten,,Centralno (gradsko),,0.0,1970-1979,,True,True,True,True,False,False,False,True,False,False,False,False,False,False
196200.0,67.0,3.0,3,Nenamješten,,Plin,"Rosulje, Vogošća",0.0,2020,Parket,True,False,False,True,True,True,False,False,True,False,False,False,False,False
255150.0,85.0,3.0,4,Nenamješten,,Plin,"Rosulje, Vogošća",0.0,2020,Parket,True,False,False,True,True,True,False,False,True,False,False,False,False,False
220000.0,57.0,2.0,8,Nenamješten,Za renoviranje,Centralno (gradsko),Džemala Bijedića,0.0,,Parket,False,True,True,False,True,False,True,True,False,False,False,True,False,False
129000.0,43.0,1.0,3,Nenamješten,,Ostalo,Antuna Hangija,0.0,1980-1989,Parket,False,False,False,False,False,False,False,True,False,False,False,False,False,False
139500.0,52.0,2.0,10,Nenamješten,Renoviran,Centralno (gradsko),Trg ZAVNOBIH-a,0.0,1990-1999,Parket,True,True,True,True,True,False,True,True,False,True,True,False,True,True
153900.0,45.5,2.0,1,Nenamješten,Novogradnja,Centralno (Plin),Bojnička,2.0,,Parket,True,True,True,False,True,True,False,True,False,False,False,False,False,False
148364.0,50.0,2.0,1,Nenamješten,Novogradnja,Centralno (gradsko),Bojnička,2.0,2020,Parket,True,True,True,False,True,True,False,True,False,False,False,False,False,False
142900.0,43.14,2.0,1,Nenamješten,Novogradnja,Centralno (gradsko),Bojnička,2.0,,Parket,True,True,True,False,True,True,True,True,False,False,False,False,False,False
208000.0,52.0,2.0,8,Nenamješten,,Centralno (Kotlovnica),,5.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,True,False,False
284880.0,59.0,2.0,Visoko prizemlje,Nenamješten,Novogradnja,Centralno (Plin),,13.0,2020,Parket,True,True,True,True,True,True,True,True,True,True,True,True,True,False
160000.0,40.0,2.0,2,Nenamješten,Renoviran,Centralno (Kotlovnica),,4.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,False,True
334788.0,89.0,4.0,1,Nenamješten,,Struja,Spomenik,0.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,False,False,False,False
260000.0,64.0,3.0,5,Nenamješten,,Struja,Senada Mandića Dende,0.0,,Laminat,True,True,True,False,True,False,True,True,False,False,False,False,False,False
180000.0,45.0,2.0,1,Nenamješten,Renoviran,Centralno (Kotlovnica),,4.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,False,True
325671.0,75.23,3.0,9,Nenamješten,,Centralno (gradsko),"Ilidža, Sarajevo",5.5,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,True,False
220050.0,73.35,4.0,5,Nenamješten,,Centralno (gradsko),"Istočno Sarajevo, Sarajevo",3.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,True,False,True,False
130578.0,31.0,0.0,6,Nenamješten,Novogradnja,Centralno (Kotlovnica),Džemala Bijedića 279,0.0,2020,Parket,True,True,False,True,True,True,True,True,False,False,False,False,False,False
350000.0,78.0,3.0,6,Nenamješten,Novogradnja,Centralno (Kotlovnica),Džemala Bijedića 279,0.0,2020,Parket,True,False,False,True,False,True,True,True,False,False,False,False,False,False
668800.0,152.0,5.0,Prizemlje,Nenamješten,,Centralno (Plin),Husinjska,0.0,2020,Parket,True,True,True,True,False,True,True,True,True,False,True,True,True,False
417100.0,97.0,3.0,1,Nenamješten,,Plin,Čobanija,0.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,False
237271.0,46.09,1.0,9,Nenamješten,,Centralno (gradsko),"Ilidža, Sarajevo",5.5,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,True,False
90000.0,55.0,2.0,5,Nenamješten,Dobro stanje,Centralno (gradsko),,5.0,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False
361021.0,86.92,3.0,4,Nenamješten,,Centralno (gradsko),"Ilidža, Sarajevo",5.5,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,True,False
454627.0,111.02,3.0,4,Nenamješten,,Centralno (gradsko),"Ilidža, Sarajevo",5.5,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,True,False
235000.0,45.0,3.0,11,Nenamješten,Renoviran,Centralno (gradsko),,0.0,,,False,True,False,False,False,False,False,True,False,False,False,False,False,True
260000.0,57.0,2.0,2,Nenamješten,Renoviran,Centralno (gradsko),,5.0,1980-1989,Laminat,True,True,True,True,False,False,True,True,False,False,False,True,False,True
178000.0,80.0,4.0,1,Nenamješten,,Centralno (gradsko),,5.0,1980-1989,Parket,False,True,True,False,False,False,True,True,False,True,False,True,False,False
240000.0,86.0,4.0,3,Nenamješten,,Centralno (Plin),Pavla Lukača,4.0,2020,Parket,True,True,True,True,False,True,True,True,True,False,False,True,False,False
375000.0,112.0,5.0,2,Nenamješten,Renoviran,Centralno (Plin),Telali,0.0,1960-1969,Parket,True,True,True,True,False,False,True,True,True,False,True,True,True,True
137800.0,53.0,2.0,1,Nenamješten,,Struja,Uglješe Uzelca,0.0,2015,,False,True,True,True,False,True,False,True,False,False,True,False,False,False
109000.0,37.0,1.0,1,Nenamješten,Renoviran,Struja,Safeta Zajke,0.0,,Parket,True,True,True,True,False,False,True,True,False,False,True,False,True,True
190000.0,55.0,2.0,4,Nenamješten,Parcijalno renoviran,Centralno (gradsko),,10.0,1970-1979,Parket,False,False,False,False,False,False,False,True,False,False,False,False,False,False
250000.0,71.51,3.0,1,Nenamješten,Novogradnja,Struja,Latička,2.5,2015,Laminat,True,True,True,False,True,True,True,True,False,False,True,False,False,False
119000.0,33.17,0.0,1,Nenamješten,Novogradnja,Struja,Latička,2.5,2015,Laminat,True,True,True,False,True,True,True,True,False,False,True,False,False,False
434000.0,72.06,3.0,1,Nenamješten,,Ostalo,Soukbunar,3.0,,Parket,True,True,True,False,False,True,True,True,False,False,False,False,False,False
315000.0,85.0,4.0,1,Nenamješten,,Plin,Muse Ćazima Ćatića,0.0,,Laminat,False,True,True,False,False,False,True,True,False,False,False,False,True,False
351000.0,90.0,3.0,6,Nenamješten,,Ostalo,Blažujski drum,5.0,,Parket,True,False,True,False,True,True,True,True,False,False,False,True,False,False
352000.0,90.0,3.0,6,Nenamješten,,Ostalo,Blažujski drum,5.0,,Parket,True,True,True,False,True,True,True,True,False,False,False,True,False,False
199025.0,92.0,3.0,2,Nenamješten,,Struja,Osik,9.0,,Laminat,True,False,False,False,False,False,False,True,True,False,False,True,False,False
299000.0,77.0,3.0,3,Nenamješten,,Struja,Centar,0.0,,Brodski,False,True,True,False,False,False,True,True,True,True,False,False,False,False
280000.0,92.0,3.0,3,Nenamješten,,Centralno (Plin),Centar Sarajevo,0.0,Prije 1950,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,False
821340.0,176.0,5.0,1,Nenamješten,Renoviran,Centralno (Plin),Husinjska,30.0,2015,Parket,True,True,True,True,False,True,True,True,True,True,True,True,True,True
183584.0,57.0,3.0,2,Nenamješten,,Struja,Želimira Vidovića Kelija,0.0,2020,Parket,True,True,True,False,False,True,True,True,False,False,False,False,False,False
165000.0,37.5,0.0,6,Nenamješten,Novogradnja,Centralno (Kotlovnica),,0.0,2020,Parket,True,True,True,True,True,False,True,True,False,False,True,True,False,False
190000.0,59.0,2.0,Prizemlje,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
318500.0,91.0,3.0,10,Nenamješten,,Ostalo,Blažujski drum 2a,3.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,True,True,False
332500.0,95.0,3.0,4,Nenamješten,,Ostalo,Blažujski drum 2a,3.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,True,True,False
160000.0,160.0,3.0,5,Nenamješten,,Plin,Samira Gradišića,5.0,1980-1989,,True,False,False,False,False,False,True,True,True,True,False,True,False,False
414000.0,120.0,4.0,10,Nenamješten,,Ostalo,Blažujski drum 2a,10.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,True,True,False
135000.0,50.0,2.0,1,Nenamješten,,Centralno (Kotlovnica),Hadzeli 159,0.0,,,True,True,True,False,False,False,True,True,False,False,False,False,False,False
190000.0,71.5,3.0,7,Nenamješten,,Centralno (Plin),Gornja Jošanica,3.0,2020,Parket,True,True,True,True,True,True,True,True,True,False,False,False,False,False
218000.0,72.0,3.0,1,Nenamješten,,Plin,Nusreta Šišića Dede,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False
150000.0,56.0,2.0,12,Nenamješten,,Centralno (gradsko),,0.0,,Parket,False,True,True,False,True,False,True,True,False,True,False,False,False,False
133000.0,47.0,2.0,11,Nenamješten,Za renoviranje,Centralno (gradsko),TRG SOLIDARNOSTI,3.0,,Parket,False,False,False,False,False,False,False,False,False,True,False,False,False,False
360000.0,120.0,3.0,5,Nenamješten,Novogradnja,Centralno (Plin),,0.0,2020,Parket,True,True,True,True,True,True,True,True,True,False,False,False,False,False
133000.0,40.0,1.0,4,Nenamješten,Za renoviranje,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182500.0,68.0,3.0,7,Nenamješten,,Centralno (gradsko),Semira Frašte,5.0,1970-1979,Parket,True,False,False,False,True,False,False,True,False,True,False,True,False,False
432000.0,96.0,4.0,1,Nenamješten,Novogradnja,Centralno (Kotlovnica),"Centar, Sarajevo",6.0,2020,Parket,True,False,True,True,True,False,False,False,False,False,True,True,True,False
343152.0,95.0,4.0,4,Nenamješten,Novogradnja,Ostalo,14 Maja 92.,0.0,2020,Parket,True,True,True,True,True,False,True,False,False,False,True,False,False,False
431548.0,83.0,3.0,1,Nenamješten,Novogradnja,Ostalo,Avde Jabučice,0.0,2020,Beton,True,True,True,True,False,True,True,True,False,False,False,True,False,False
242760.0,59.0,3.0,1,Nenamješten,,Centralno (Plin),Adema Buće,0.0,2020,,True,False,True,True,True,False,True,False,True,False,False,True,False,False
341000.0,75.0,3.0,1,Nenamješten,Novogradnja,Centralno (Kotlovnica),"Centar, Sarajevo",6.0,2020,Parket,True,True,True,True,True,False,True,False,False,False,True,False,True,False
251600.0,62.0,3.0,1,Nenamješten,Novogradnja,Centralno (Plin),Dejzina Bikića bb,0.0,2020,,True,True,True,True,False,True,True,True,True,False,True,True,False,False
512500.0,125.0,3.0,2,Nenamješten,Novogradnja,Struja,,0.0,2015,Parket,False,False,False,True,True,True,False,True,False,False,True,False,False,False
190000.0,85.0,4.0,3,Nenamješten,,Centralno (gradsko),,0.0,,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False
217000.0,70.0,3.0,4,Nenamješten,Dobro stanje,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189000.0,54.0,2.0,3,Nenamješten,Dobro stanje,Centralno (gradsko),Džemala Bijedića,0.0,1970-1979,Laminat,True,True,True,False,False,False,False,False,False,False,False,True,False,False
495690.0,120.0,4.0,9,Nenamješten,,Centralno (Kotlovnica),Džemala Bijedića 279,0.0,2020,Ostalo,True,False,False,True,True,True,True,True,False,False,False,False,False,False
134000.0,29.0,0.0,9,Nenamješten,,Centralno (Kotlovnica),Džemala Bijedića 279,0.0,2020,Ostalo,True,True,False,True,True,True,True,True,False,False,False,False,False,False
304155.0,67.0,3.0,Suteren,Nenamješten,U izgradnji,Centralno (Plin),Kromolj,0.0,,Parket,True,False,False,False,True,False,False,True,True,False,False,False,False,False
378270.0,84.0,3.0,Suteren,Nenamješten,U izgradnji,Centralno (Plin),Kromolj,0.0,,Parket,True,False,False,False,True,False,False,True,True,False,False,False,False,False
278500.0,62.0,2.0,Suteren,Nenamješten,U izgradnji,Plin,Armije BiH,0.0,2020,Parket,True,False,False,False,False,False,False,True,True,False,False,False,False,False
340000.0,76.0,3.0,Prizemlje,Nenamješten,U izgradnji,Plin,Kromolj,0.0,2020,Parket,False,False,False,False,False,False,False,True,True,False,False,False,False,False
259650.0,58.0,2.0,1,Nenamješten,U izgradnji,Plin,Kromolj,0.0,2020,Parket,False,False,False,False,False,False,False,True,True,False,False,False,False,False
433200.0,96.0,3.0,Prizemlje,Nenamješten,U izgradnji,Centralno (Plin),Kromolj,0.0,2020,Parket,False,False,False,False,False,False,False,True,False,False,False,False,False,False
295000.0,71.0,3.0,11,Nenamješten,Renoviran,Centralno (gradsko),Grbavicka,0.0,,Parket,True,True,True,False,True,False,True,True,False,False,False,True,False,True
105000.0,35.0,1.0,Prizemlje,Nenamješten,Za renoviranje,Plin,Višnjik,0.0,,,True,False,False,False,False,False,False,True,True,False,False,False,False,False
242000.0,74.0,3.0,2,Nenamješten,Renoviran,Struja,Igmanska,0.0,,Laminat,True,False,False,False,False,False,False,True,False,True,False,False,False,True
167000.0,69.0,3.0,Prizemlje,Nenamješten,,Plin,Pavla Lukača,0.0,2020,Laminat,False,False,False,False,False,True,False,True,True,False,False,True,False,False
140000.0,55.0,2.0,3,Nenamješten,,Plin,Generala Izeta Nanića,0.0,,Parket,False,False,False,False,False,False,False,True,True,False,False,False,False,False
312800.0,92.0,4.0,3,Nenamješten,,Centralno (Plin),Zaima Šarca,92.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,False
121000.0,29.0,2.0,Visoko prizemlje,Nenamješten,Za renoviranje,Centralno (Plin),Bolnička,7.0,,Parket,True,False,False,False,False,False,True,True,False,False,False,True,False,False
200000.0,90.0,4.0,1,Nenamješten,,Struja,,4.0,2010,Laminat,False,True,True,False,False,False,True,True,False,True,False,False,False,False
285000.0,77.0,3.0,3,Nenamješten,,Plin,Kulovica,0.0,,,True,False,False,False,False,False,False,True,True,False,False,False,False,False
161900.0,48.0,2.0,2,Nenamješten,,Centralno (gradsko),"Bojnička 41M, Stup, Sarajevo",0.0,2020,,True,True,True,False,True,True,True,True,False,False,False,False,False,False
137900.0,41.0,2.0,1,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142900.0,43.0,2.0,2,Nenamješten,,Centralno (gradsko),BOJNIČKA 41M,0.0,2020,Laminat,True,True,True,False,True,True,True,True,False,False,False,False,False,False
168900.0,51.0,2.0,1,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168900.0,48.0,3.0,1,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217900.0,62.0,3.0,1,Nenamješten,,Centralno (gradsko),,0.0,2020,Laminat,True,True,True,False,False,False,True,False,False,False,False,False,False,False
153900.0,45.0,2.0,1,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152900.0,43.0,2.0,2,Nenamješten,,Centralno (gradsko),"Bojnička 41M, Stup, Sarajevo",0.0,2020,Laminat,True,True,True,False,False,False,False,True,False,False,False,False,False,False
172900.0,51.0,2.0,4,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183900.0,55.0,3.0,1,Nenamješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225000.0,54.0,2.0,5,Nenamješten,Dobro stanje,Centralno (gradsko),Grbavicka,4.0,1970-1979,Parket,True,True,True,False,True,False,True,True,False,False,False,True,False,False
499000.0,84.0,3.0,6,Nenamješten,Za renoviranje,Centralno (Plin),Tina Ujevića,3.0,1980-1989,Parket,True,True,True,False,True,False,True,True,True,True,False,True,False,False
250000.0,65.0,3.0,5,Nenamješten,,Centralno (gradsko),Senada Mandica Dende,0.0,,,True,False,False,False,True,False,False,True,False,False,False,True,False,False
148959.0,45.0,2.0,1,Nenamješten,Novogradnja,Struja,Spomenik,0.0,2020,Parket,True,True,True,False,True,False,False,False,False,False,False,False,False,False
140183.0,39.0,2.0,4,Nenamješten,Novogradnja,Struja,Spomenik,0.0,2020,Parket,True,True,True,True,True,False,True,False,False,False,False,False,False,False
245000.0,54.0,3.0,2,Nenamješten,Renoviran,Centralno (gradsko),Hamdije Čemerlića,2.0,1970-1979,Laminat,True,True,True,False,True,False,True,True,False,False,True,True,False,True
376000.0,94.0,4.0,1,Nenamješten,Parcijalno renoviran,Centralno (gradsko),Ismeta Mujezinovića 14,10.0,1980-1989,Parket,False,True,True,False,False,False,False,True,False,False,False,True,False,False
155000.0,40.0,2.0,Visoko prizemlje,Nenamješten,,Centralno (Plin),Avde Smajlovića,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235000.0,65.0,3.0,11,Nenamješten,Renoviran,Centralno (gradsko),Trg Međunarodnog prijateljstva,4.5,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
309000.0,76.0,3.0,Prizemlje,Nenamješten,Renoviran,Centralno (Plin),Višnjik,0.0,1960-1969,Parket,False,True,True,False,False,False,True,True,True,True,False,False,False,True
310000.0,98.0,3.0,4,Nenamješten,,Ostalo,Musala 5,0.0,,Parket,True,True,True,False,False,False,True,True,False,True,False,True,False,False
224000.0,69.0,3.0,5,Nenamješten,Za renoviranje,Ostalo,Teheranski trg,0.0,1980-1989,,False,False,True,False,True,False,False,False,False,True,False,True,False,False
315374.0,71.88,3.0,10,Nenamješten,,Centralno (gradsko),"Ilidža, Sarajevo",5.5,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,True,False
189000.0,300.0,3.0,1,Nenamješten,,Struja,,0.0,,Parket,False,False,False,False,False,False,False,False,False,True,False,False,False,False
399000.0,95.0,3.0,2,Nenamješten,Renoviran,Plin,Skenderija 24,0.0,,Parket,True,False,False,True,False,False,False,False,True,False,True,False,True,True
179738.0,69.13,3.0,1,Nenamješten,,Plin,24. juni,0.0,2020,Parket,True,True,True,True,True,True,True,False,True,False,False,False,False,False
170768.0,65.58,3.0,3,Nenamješten,,Plin,24.juni,0.0,2020,Parket,True,True,True,True,True,True,True,False,True,False,False,False,False,False
128232.0,46.0,2.0,3,Nenamješten,,Centralno (Plin),,0.0,2020,Parket,True,True,True,True,True,False,True,False,True,False,False,False,False,False
188700.0,74.0,3.0,Visoko prizemlje,Nenamješten,,Plin,Mjedenica,0.0,Prije 1950,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False
220000.0,55.0,2.0,1,Nenamješten,,Struja,Mustafe Kamerića,0.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,False,False,False
150000.0,42.0,2.0,5,Nenamješten,,Centralno (gradsko),Bojnička,0.0,2020,Laminat,True,True,True,False,True,True,True,True,False,False,False,False,False,False
111000.0,33.0,0.0,Visoko prizemlje,Nenamješten,,Centralno (gradsko),Salke Nazečića,0.0,1980-1989,Laminat,True,True,True,False,False,False,False,True,False,False,False,False,False,False
227833.0,66.0,3.0,1,Nenamješten,,Struja,Spomenik,0.0,2020,Parket,True,True,True,False,True,True,True,False,False,False,False,False,False,False
368035.0,98.0,4.0,1,Nenamješten,,Struja,Spomenik,0.0,2020,,True,True,True,True,True,True,True,False,False,False,False,True,False,False
140000.0,57.0,3.0,Prizemlje,Nenamješten,Renoviran,Centralno (Plin),Muhameda Ef. Pandže,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,True,False,True
170000.0,52.0,2.0,1,Nenamješten,,Struja,Bosanskih Gazija,0.0,,,False,True,True,False,False,False,True,True,True,False,False,False,False,False
490000.0,97.0,4.0,15,Nenamješten,,Centralno (gradsko),Kolodvorska,0.0,2020,Parket,True,True,True,False,True,True,False,True,False,False,True,False,False,False
238000.0,74.0,3.0,2,Nenamješten,Renoviran,Ostalo,Igmanska,0.0,,Laminat,True,True,True,False,False,False,True,True,False,False,False,False,False,True
221000.0,88.0,3.0,4,Nenamješten,Renoviran,Centralno (gradsko),Hamdije Kapidžića,0.0,,Parket,True,True,True,True,False,False,True,True,False,False,False,False,False,True
325000.0,72.0,4.0,5,Nenamješten,Renoviran,Struja,Maršala Tita,0.0,,Laminat,True,True,True,False,False,False,True,True,True,False,False,False,False,False
350000.0,84.0,4.0,4,Nenamješten,,Centralno (gradsko),Ibrahima Ljubovića,0.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,False,False,False
245000.0,77.0,3.0,2,Nenamješten,Dobro stanje,Centralno (Plin),Mustafe Ice Voljevice,0.0,,Laminat,True,True,True,False,False,False,True,True,True,False,False,True,False,False
